"Race recode (White, Black, Other)","Sex","Year of diagnosis","Age recode with <1 year olds","In_situ","Localized","Regional","Distant","NA","Unknownunstaged","Blanks"
1,2,9,18,42,730,744,311,0,277,0
1,2,9,19,0,0,0,0,0,0,0
1,2,10,0,0,0,0,0,0,0,0
1,2,10,1,0,0,0,0,0,0,0
1,2,10,2,0,0,0,0,0,0,0
1,2,10,3,0,0,0,0,0,0,0
1,2,10,4,0,4,1,1,0,1,0
1,2,10,5,2,4,4,1,0,0,0
1,2,10,6,1,14,10,6,0,1,0
1,2,10,7,0,13,19,11,0,1,0
1,2,10,8,1,26,48,32,0,1,0
1,2,10,9,7,63,65,66,0,8,0
1,2,10,10,21,132,132,114,0,5,0
1,2,10,11,49,240,259,151,0,16,0
1,2,10,12,32,257,258,178,0,15,0
1,2,10,13,44,327,322,203,0,21,0
1,2,10,14,64,447,388,212,0,30,0
1,2,10,15,51,502,430,214,0,38,0
1,2,10,16,54,613,544,263,0,60,0
1,2,10,17,55,613,580,237,0,102,0
1,2,10,18,48,672,717,329,0,295,0
1,2,10,19,0,0,0,0,0,0,0
1,2,11,0,0,0,0,0,0,0,0
1,2,11,1,0,0,0,0,0,0,0
1,2,11,2,0,0,0,0,0,0,0
1,2,11,3,0,1,1,0,0,0,0
1,2,11,4,0,2,1,0,0,0,0
1,2,11,5,0,2,2,4,0,2,0
1,2,11,6,0,11,14,10,0,2,0
1,2,11,7,3,22,30,18,0,2,0
1,2,11,8,4,30,43,22,0,1,0
1,2,11,9,10,74,59,60,0,9,0
1,2,11,10,17,140,157,115,0,10,0
1,2,11,11,40,264,218,139,0,15,0
1,2,11,12,33,279,286,174,0,23,0
1,2,11,13,48,335,319,252,0,15,0
1,2,11,14,65,430,357,205,0,26,0
1,2,11,15,37,477,416,230,0,37,0
1,2,11,16,27,540,504,218,0,47,0
1,2,11,17,42,540,547,243,0,100,0
1,2,11,18,26,602,647,343,0,294,0
1,2,11,19,0,0,0,0,0,0,0
1,2,12,0,0,0,0,0,0,0,0
1,2,12,1,0,0,0,0,0,0,0
1,2,12,2,0,0,0,0,0,0,0
1,2,12,3,0,5,1,0,0,0,0
1,2,12,4,0,3,2,0,0,0,0
1,2,12,5,1,9,4,6,0,1,0
1,2,12,6,1,13,11,6,0,0,0
1,2,12,7,1,21,20,25,0,0,0
1,2,12,8,4,27,49,29,0,4,0
1,2,12,9,6,72,69,60,0,3,0
1,2,12,10,12,105,136,112,0,11,0
1,2,12,11,28,258,208,150,0,12,0
1,2,12,12,32,256,228,177,0,19,0
1,2,12,13,38,340,343,231,0,27,0
1,2,12,14,39,433,377,188,0,34,0
1,2,12,15,38,508,411,211,0,43,0
1,2,12,16,32,491,469,216,0,45,0
1,2,12,17,28,560,536,240,0,81,0
1,2,12,18,24,629,668,302,0,254,0
1,2,12,19,0,0,0,0,0,0,0
1,2,13,0,0,0,0,0,0,0,0
1,2,13,1,0,0,0,0,0,0,0
1,2,13,2,0,0,0,0,0,0,0
1,2,13,3,0,0,1,0,0,0,0
1,2,13,4,0,11,5,0,0,0,0
1,2,13,5,0,12,3,1,0,1,0
1,2,13,6,2,27,8,6,0,0,0
1,2,13,7,4,20,22,24,0,0,0
1,2,13,8,1,28,41,40,0,2,0
1,2,13,9,10,61,72,55,0,4,0
1,2,13,10,7,108,148,118,0,7,0
1,2,13,11,36,266,222,156,0,13,0
1,2,13,12,29,254,265,200,0,19,0
1,2,13,13,39,317,300,214,0,39,0
1,2,13,14,48,427,387,220,0,27,0
1,2,13,15,44,486,418,216,0,50,0
1,2,13,16,31,548,444,225,0,50,0
1,2,13,17,43,535,465,224,0,87,0
1,2,13,18,29,629,638,323,0,274,0
1,2,13,19,0,0,0,0,0,0,0
1,2,14,0,0,0,0,0,0,0,0
1,2,14,1,0,0,0,0,0,0,0
1,2,14,2,0,1,0,0,0,0,0
1,2,14,3,0,4,3,0,0,1,0
1,2,14,4,0,10,2,1,0,0,0
1,2,14,5,0,12,2,2,0,0,0
1,2,14,6,0,14,15,8,0,1,0
1,2,14,7,4,23,23,21,0,1,0
1,2,14,8,3,32,32,38,0,3,0
1,2,14,9,8,78,83,72,0,6,0
1,2,14,10,14,127,116,102,0,10,0
1,2,14,11,42,250,233,145,0,20,0
1,2,14,12,32,272,253,189,0,22,0
1,2,14,13,30,358,318,209,0,30,0
1,2,14,14,55,454,406,202,0,33,0
1,2,14,15,50,461,393,231,0,42,0
1,2,14,16,33,523,368,219,0,50,0
1,2,14,17,31,561,481,214,0,105,0
1,2,14,18,27,588,603,288,0,258,0
1,2,14,19,0,0,0,0,0,0,0
1,2,15,0,0,0,0,0,0,0,0
1,2,15,1,0,0,0,0,0,0,0
1,2,15,2,0,1,1,0,0,0,0
1,2,15,3,0,8,0,0,0,0,0
1,2,15,4,0,8,6,2,0,0,0
1,2,15,5,0,15,5,1,0,0,0
1,2,15,6,1,21,16,13,0,1,0
1,2,15,7,1,31,26,26,0,3,0
1,2,15,8,3,40,42,36,0,2,0
1,2,15,9,7,72,96,60,0,8,0
1,2,15,10,16,119,132,118,0,6,0
1,2,15,11,33,305,247,167,0,18,0
1,2,15,12,29,322,289,194,0,15,0
1,2,15,13,25,328,326,213,0,26,0
1,2,15,14,48,464,391,240,0,27,0
1,2,15,15,33,511,404,214,0,43,0
1,2,15,16,31,507,414,219,0,53,0
1,2,15,17,20,505,419,240,0,68,0
1,2,15,18,29,545,590,272,0,282,0
1,2,15,19,0,0,0,0,0,0,0
1,2,16,0,0,0,0,0,0,0,0
1,2,16,1,0,0,0,0,0,0,0
1,2,16,2,0,2,2,0,0,0,0
1,2,16,3,0,17,0,1,0,0,0
1,2,16,4,0,31,4,3,0,2,0
1,2,16,5,0,28,8,8,0,0,0
1,2,16,6,1,34,20,6,0,0,0
1,2,16,7,0,39,37,20,0,3,0
1,2,16,8,3,56,39,33,0,5,0
1,2,16,9,3,78,81,64,0,5,0
1,2,16,10,7,151,126,100,0,15,0
1,2,16,11,40,307,214,159,0,17,0
1,2,16,12,21,279,248,239,0,27,0
1,2,16,13,39,374,329,203,0,32,0
1,2,16,14,37,434,381,274,0,42,0
1,2,16,15,35,472,375,200,0,46,0
1,2,16,16,19,492,432,222,0,68,0
1,2,16,17,26,440,452,216,0,85,0
1,2,16,18,24,539,547,317,0,313,0
1,2,16,19,0,0,0,0,0,0,0
1,2,17,0,0,0,0,0,0,0,0
1,2,17,1,0,0,0,0,0,0,0
1,2,17,2,0,2,0,0,0,0,0
1,2,17,3,0,23,2,0,0,0,0
1,2,17,4,0,46,2,1,0,0,0
1,2,17,5,0,45,7,2,0,2,0
1,2,17,6,0,44,21,3,0,3,0
1,2,17,7,4,50,32,22,0,3,0
1,2,17,8,6,63,52,39,0,6,0
1,2,17,9,4,71,96,69,0,4,0
1,2,17,10,13,119,148,132,0,4,0
1,2,17,11,33,266,248,172,0,20,0
1,2,17,12,34,259,247,191,0,30,0
1,2,17,13,36,311,352,232,0,42,0
1,2,17,14,49,455,453,263,0,47,0
1,2,17,15,36,444,438,239,0,56,0
1,2,17,16,37,441,471,192,0,48,0
1,2,17,17,25,386,469,192,0,73,0
1,2,17,18,31,483,661,297,0,273,0
1,2,17,19,0,0,0,0,0,0,0
1,2,18,0,0,1,0,0,0,0,0
1,2,18,1,0,1,0,0,0,0,0
1,2,18,2,0,3,0,0,0,0,0
1,2,18,3,0,18,2,0,0,0,0
1,2,18,4,0,24,5,1,0,1,0
1,2,18,5,0,32,7,6,0,1,0
1,2,18,6,1,56,17,10,0,0,0
1,2,18,7,4,49,24,23,0,4,0
1,2,18,8,0,50,54,37,0,3,0
1,2,18,9,5,81,85,76,0,13,0
1,2,18,10,9,141,133,106,0,13,0
1,2,18,11,41,248,243,143,0,30,0
1,2,18,12,28,255,253,183,0,25,0
1,2,18,13,32,354,315,210,0,35,0
1,2,18,14,50,406,459,261,0,47,0
1,2,18,15,34,460,453,258,0,58,0
1,2,18,16,33,419,451,227,0,62,0
1,2,18,17,20,410,439,203,0,78,0
1,2,18,18,29,472,610,294,0,258,0
1,2,18,19,0,0,0,0,0,0,0
1,2,19,0,0,0,0,0,0,0,0
1,2,19,1,0,0,0,0,0,0,0
1,2,19,2,0,1,1,0,0,0,0
1,2,19,3,0,11,15,1,0,0,0
1,2,19,4,0,22,15,0,0,2,0
1,2,19,5,0,22,14,6,0,1,0
1,2,19,6,4,28,25,16,0,0,0
1,2,19,7,2,38,35,16,0,1,0
1,2,19,8,1,61,45,36,0,5,0
1,2,19,9,8,74,84,60,0,5,0
1,2,19,10,9,113,143,127,0,15,0
1,2,19,11,30,257,221,140,0,17,0
1,2,19,12,17,275,253,198,0,27,0
1,2,19,13,22,313,330,216,0,29,0
1,2,19,14,27,457,387,257,0,44,0
1,2,19,15,30,490,403,285,0,52,0
1,2,19,16,21,509,406,216,0,67,0
1,2,19,17,15,490,391,252,0,89,0
1,2,19,18,19,482,545,292,0,331,0
1,2,19,19,0,0,0,0,0,0,0
1,2,20,0,0,0,0,0,0,0,0
1,2,20,1,0,0,0,0,0,0,0
1,2,20,2,0,3,2,0,0,0,0
1,2,20,3,0,4,4,0,0,1,0
1,2,20,4,0,21,15,0,0,1,0
1,2,20,5,0,27,13,4,0,0,0
1,2,20,6,0,27,28,12,0,1,0
1,2,20,7,0,40,36,23,0,2,0
1,2,20,8,1,57,65,44,0,4,0
1,2,20,9,2,67,88,76,0,6,0
1,2,20,10,8,112,150,122,0,8,0
1,2,20,11,28,292,235,161,0,13,0
1,2,20,12,17,277,253,216,0,19,0
1,2,20,13,37,339,323,250,0,40,0
1,2,20,14,26,461,385,245,0,35,0
1,2,20,15,20,501,451,252,0,63,0
1,2,20,16,20,432,426,216,0,59,0
1,2,20,17,9,386,438,224,0,79,0
1,2,20,18,17,471,531,309,0,295,0
1,2,20,19,0,0,0,0,0,0,0
1,2,21,0,0,1,0,0,0,0,0
1,2,21,1,0,0,0,0,0,0,0
1,2,21,2,0,3,0,0,0,0,0
1,2,21,3,0,17,6,1,0,0,0
1,2,21,4,0,29,12,1,0,0,0
1,2,21,5,0,14,19,1,0,1,0
1,2,21,6,2,23,26,12,0,0,0
1,2,21,7,0,53,38,25,0,0,0
1,2,21,8,3,49,60,43,0,2,0
1,2,21,9,2,62,103,75,0,7,0
1,2,21,10,5,109,139,105,0,12,0
1,2,21,11,5,243,209,162,0,25,0
1,2,21,12,10,220,257,171,0,24,0
1,2,21,13,10,301,276,206,0,39,0
1,2,21,14,19,368,387,249,0,37,0
1,2,21,15,23,427,444,238,0,55,0
1,2,21,16,21,380,384,251,0,56,0
1,2,21,17,14,356,394,213,0,83,0
1,2,21,18,10,401,519,259,0,301,0
1,2,21,19,0,0,0,0,0,0,0
1,2,22,0,0,0,0,0,0,0,0
1,2,22,1,0,0,0,0,0,0,0
1,2,22,2,0,4,1,0,0,0,0
1,2,22,3,0,14,7,0,0,0,0
1,2,22,4,0,18,15,1,0,0,0
1,2,22,5,0,33,18,2,0,0,0
1,2,22,6,0,29,22,18,0,0,0
1,2,22,7,1,39,43,17,0,3,0
1,2,22,8,0,66,76,43,0,5,0
1,2,22,9,4,87,106,87,0,7,0
1,2,22,10,9,107,165,110,0,7,0
1,2,22,11,15,294,258,155,0,12,0
1,2,22,12,19,225,238,199,0,20,0
1,2,22,13,8,330,328,233,0,32,0
1,2,22,14,16,391,410,247,0,43,0
1,2,22,15,13,474,470,269,0,48,0
1,2,22,16,5,413,468,203,0,59,0
1,2,22,17,12,366,409,198,0,85,0
1,2,22,18,13,459,596,278,0,258,0
1,2,22,19,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
2,0,0,3,0,12,4,2,0,0,1
2,0,0,4,2,22,15,9,0,1,4
2,0,0,5,2,45,33,23,0,4,15
2,0,0,6,8,67,85,70,0,4,24
2,0,0,7,12,125,188,128,0,17,85
2,0,0,8,34,223,336,280,0,28,175
2,0,0,9,41,460,652,538,0,39,379
2,0,0,10,109,915,1119,1007,0,99,656
2,0,0,11,337,2075,1945,1530,0,189,1176
2,0,0,12,326,2351,2179,1850,0,239,1199
2,0,0,13,377,2616,2427,2006,0,307,1449
2,0,0,14,452,2919,2538,1921,0,368,1618
2,0,0,15,409,2521,2290,1531,0,369,1584
2,0,0,16,283,1937,1854,1284,0,399,1521
2,0,0,17,191,1455,1315,1018,0,389,1201
2,0,0,18,117,1140,1117,891,0,705,1044
2,0,0,19,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
2,0,1,1,0,0,0,0,0,0,0
2,0,1,2,0,0,0,0,0,0,0
2,0,1,3,0,0,0,0,0,0,0
2,0,1,4,0,0,0,0,0,0,0
2,0,1,5,0,0,0,0,0,0,3
2,0,1,6,0,0,0,0,0,0,9
2,0,1,7,0,0,0,0,0,0,20
2,0,1,8,0,0,0,0,0,0,43
2,0,1,9,0,0,0,0,0,0,101
2,0,1,10,0,0,0,0,0,0,136
2,0,1,11,0,0,0,0,0,0,261
2,0,1,12,0,0,0,0,0,0,291
2,0,1,13,0,0,0,0,0,0,357
2,0,1,14,0,0,0,0,0,0,372
2,0,1,15,0,0,0,0,0,0,377
2,0,1,16,0,0,0,0,0,0,382
2,0,1,17,0,0,0,0,0,0,325
2,0,1,18,0,0,0,0,0,0,260
2,0,1,19,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,0
2,0,2,1,0,0,0,0,0,0,0
2,0,2,2,0,0,0,0,0,0,0
2,0,2,3,0,0,0,0,0,0,0
2,0,2,4,0,0,0,0,0,0,1
2,0,2,5,0,0,0,0,0,0,5
2,0,2,6,0,0,0,0,0,0,6
2,0,2,7,0,0,0,0,0,0,15
2,0,2,8,0,0,0,0,0,0,46
2,0,2,9,0,0,0,0,0,0,91
2,0,2,10,0,0,0,0,0,0,170
2,0,2,11,0,0,0,0,0,0,275
2,0,2,12,0,0,0,0,0,0,282
2,0,2,13,0,0,0,0,0,0,350
2,0,2,14,0,0,0,0,0,0,379
2,0,2,15,0,0,0,0,0,0,397
2,0,2,16,0,0,0,0,0,0,391
2,0,2,17,0,0,0,0,0,0,299
2,0,2,18,0,0,0,0,0,0,249
2,0,2,19,0,0,0,0,0,0,0
2,0,3,0,0,0,0,0,0,0,0
2,0,3,1,0,0,0,0,0,0,0
2,0,3,2,0,0,0,0,0,0,0
2,0,3,3,0,0,0,0,0,0,0
2,0,3,4,0,0,0,0,0,0,1
2,0,3,5,0,0,0,0,0,0,3
2,0,3,6,0,0,0,0,0,0,5
2,0,3,7,0,0,0,0,0,0,32
2,0,3,8,0,0,0,0,0,0,45
2,0,3,9,0,0,0,0,0,0,89
2,0,3,10,0,0,0,0,0,0,168
2,0,3,11,0,0,0,0,0,0,315
2,0,3,12,0,0,0,0,0,0,314
2,0,3,13,0,0,0,0,0,0,356
2,0,3,14,0,0,0,0,0,0,405
2,0,3,15,0,0,0,0,0,0,382
2,0,3,16,0,0,0,0,0,0,370
2,0,3,17,0,0,0,0,0,0,303
2,0,3,18,0,0,0,0,0,0,262
2,0,3,19,0,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0,0,0
2,0,4,1,0,0,0,0,0,0,0
2,0,4,2,0,0,0,0,0,0,0
2,0,4,3,0,0,0,0,0,0,1
2,0,4,4,0,0,0,0,0,0,2
2,0,4,5,0,0,0,0,0,0,4
2,0,4,6,0,0,0,0,0,0,4
2,0,4,7,0,0,0,0,0,0,18
2,0,4,8,0,0,0,0,0,0,41
2,0,4,9,0,0,0,0,0,0,98
2,0,4,10,0,0,0,0,0,0,182
2,0,4,11,0,0,0,0,0,0,325
2,0,4,12,0,0,0,0,0,0,312
2,0,4,13,0,0,0,0,0,0,386
2,0,4,14,0,0,0,0,0,0,462
2,0,4,15,0,0,0,0,0,0,428
2,0,4,16,0,0,0,0,0,0,378
2,0,4,17,0,0,0,0,0,0,274
2,0,4,18,0,0,0,0,0,0,273
2,0,4,19,0,0,0,0,0,0,0
2,0,5,0,0,0,0,0,0,0,0
2,0,5,1,0,0,0,0,0,0,0
2,0,5,2,0,0,0,0,0,0,0
2,0,5,3,0,0,0,0,0,0,0
2,0,5,4,1,0,2,2,0,0,0
2,0,5,5,0,1,3,3,0,0,0
2,0,5,6,0,1,4,1,0,0,0
2,0,5,7,0,7,9,5,0,2,0
2,0,5,8,4,7,16,11,0,1,0
2,0,5,9,5,27,42,21,0,5,0
2,0,5,10,12,41,59,47,0,7,0
2,0,5,11,38,91,117,80,0,9,0
2,0,5,12,28,119,119,74,0,17,0
2,0,5,13,34,126,117,95,0,11,0
2,0,5,14,36,137,151,81,0,15,0
2,0,5,15,31,135,148,78,0,24,0
2,0,5,16,22,109,132,82,0,12,0
2,0,5,17,17,102,86,60,0,35,0
2,0,5,18,12,66,58,56,0,42,0
2,0,5,19,0,0,0,0,0,0,0
2,0,6,0,0,0,0,0,0,0,0
2,0,6,1,0,0,0,0,0,0,0
2,0,6,2,0,0,0,0,0,0,0
2,0,6,3,0,0,0,1,0,0,0
2,0,6,4,0,1,1,0,0,0,0
2,0,6,5,0,2,4,3,0,0,0
2,0,6,6,0,2,2,4,0,0,0
2,0,6,7,1,7,9,9,0,1,0
2,0,6,8,2,11,16,12,0,0,0
2,0,6,9,1,19,40,23,0,3,0
2,0,6,10,9,54,70,43,0,5,0
2,0,6,11,16,112,99,62,0,10,0
2,0,6,12,25,129,109,89,0,13,0
2,0,6,13,25,120,142,100,0,9,0
2,0,6,14,39,150,110,102,0,20,0
2,0,6,15,38,160,132,77,0,17,0
2,0,6,16,26,118,108,72,0,30,0
2,0,6,17,15,92,85,65,0,26,0
2,0,6,18,12,62,69,54,0,50,0
2,0,6,19,0,0,0,0,0,0,0
2,0,7,0,0,0,0,0,0,0,0
2,0,7,1,0,0,0,0,0,0,0
2,0,7,2,0,0,0,0,0,0,0
2,0,7,3,0,0,0,0,0,0,0
2,0,7,4,0,0,1,1,0,0,0
2,0,7,5,0,0,1,1,0,0,0
2,0,7,6,0,3,2,2,0,0,0
2,0,7,7,0,3,13,5,0,1,0
2,0,7,8,3,12,20,11,0,1,0
2,0,7,9,5,28,35,23,0,3,0
2,0,7,10,3,45,39,43,0,3,0
2,0,7,11,26,105,99,89,0,16,0
2,0,7,12,23,148,133,91,0,5,0
2,0,7,13,28,126,116,84,0,12,0
2,0,7,14,46,175,129,82,0,21,0
2,0,7,15,41,156,133,92,0,16,0
2,0,7,16,30,126,112,66,0,26,0
2,0,7,17,20,92,89,46,0,36,0
2,0,7,18,13,77,67,54,0,46,0
2,0,7,19,0,0,0,0,0,0,0
2,0,8,0,0,0,0,0,0,0,0
2,0,8,1,0,0,0,0,0,0,0
2,0,8,2,0,0,0,0,0,0,0
2,0,8,3,0,0,0,0,0,0,0
2,0,8,4,0,0,1,1,0,0,0
2,0,8,5,0,1,3,0,0,0,0
2,0,8,6,0,2,8,4,0,1,0
2,0,8,7,0,1,9,5,0,0,0
2,0,8,8,2,10,19,18,0,0,0
2,0,8,9,6,27,39,33,0,5,0
2,0,8,10,7,39,71,52,0,13,0
2,0,8,11,12,126,113,84,0,10,0
2,0,8,12,23,136,137,90,0,10,0
2,0,8,13,29,145,143,92,0,20,0
2,0,8,14,30,161,129,67,0,15,0
2,0,8,15,31,129,130,82,0,24,0
2,0,8,16,28,128,117,61,0,13,0
2,0,8,17,18,89,78,49,0,19,0
2,0,8,18,9,63,74,53,0,47,0
2,0,8,19,0,0,0,0,0,0,0
2,0,9,0,0,0,0,0,0,0,0
2,0,9,1,0,0,0,0,0,0,0
2,0,9,2,0,0,0,0,0,0,0
2,0,9,3,0,0,0,0,0,0,0
2,0,9,4,0,0,0,1,0,0,0
2,0,9,5,1,3,0,0,0,0,0
2,0,9,6,0,1,1,1,0,0,0
2,0,9,7,0,7,5,5,0,1,0
2,0,9,8,4,7,18,12,0,1,0
2,0,9,9,3,15,26,27,0,3,0
2,0,9,10,10,42,54,54,0,5,0
2,0,9,11,23,109,126,72,0,8,0
2,0,9,12,27,126,128,102,0,14,0
2,0,9,13,27,142,114,89,0,13,0
2,0,9,14,38,147,139,97,0,18,0
2,0,9,15,38,158,135,83,0,23,0
2,0,9,16,17,124,100,71,0,28,0
2,0,9,17,21,87,72,58,0,17,0
2,0,9,18,9,84,72,57,0,42,0
2,0,9,19,0,0,0,0,0,0,0
2,0,10,0,0,0,0,0,0,0,0
2,0,10,1,0,0,0,0,0,0,0
2,0,10,2,0,0,0,0,0,0,0
2,0,10,3,0,0,0,0,0,0,0
2,0,10,4,0,0,0,0,0,1,0
2,0,10,5,0,1,0,0,0,0,0
2,0,10,6,2,1,2,2,0,0,0
2,0,10,7,0,5,8,5,0,0,0
2,0,10,8,3,14,15,10,0,2,0
2,0,10,9,1,30,43,37,0,2,0
2,0,10,10,10,59,60,61,0,7,0
2,0,10,11,21,119,127,80,0,14,0
2,0,10,12,26,162,104,94,0,7,0
2,0,10,13,34,155,137,97,0,17,0
2,0,10,14,30,147,115,95,0,19,0
2,0,10,15,36,134,129,79,0,18,0
2,0,10,16,20,116,111,72,0,21,0
2,0,10,17,12,84,70,65,0,23,0
2,0,10,18,8,77,70,42,0,43,0
2,0,10,19,0,0,0,0,0,0,0
2,0,11,0,0,0,0,0,0,0,0
2,0,11,1,0,0,0,0,0,0,0
2,0,11,2,0,0,0,0,0,0,0
2,0,11,3,0,0,1,0,0,0,0
2,0,11,4,0,0,0,0,0,0,0
2,0,11,5,0,3,3,3,0,0,0
2,0,11,6,0,1,4,4,0,0,0
2,0,11,7,1,9,7,4,0,2,0
2,0,11,8,0,11,17,13,0,1,0
2,0,11,9,2,32,38,26,0,3,0
2,0,11,10,5,58,75,70,0,4,0
2,0,11,11,24,112,107,88,0,7,0
2,0,11,12,22,150,106,104,0,11,0
2,0,11,13,26,147,140,125,0,16,0
2,0,11,14,27,139,133,97,0,13,0
2,0,11,15,25,149,125,78,0,16,0
2,0,11,16,19,109,106,59,0,25,0
2,0,11,17,9,78,65,60,0,16,0
2,0,11,18,7,64,76,41,0,36,0
2,0,11,19,0,0,0,0,0,0,0
2,0,12,0,0,0,0,0,0,0,0
2,0,12,1,0,0,0,0,0,0,0
2,0,12,2,0,0,0,0,0,0,0
2,0,12,3,0,1,0,0,0,0,0
2,0,12,4,0,1,1,0,0,0,0
2,0,12,5,0,0,1,0,0,0,0
2,0,12,6,0,5,5,6,0,0,0
2,0,12,7,2,5,3,9,0,0,0
2,0,12,8,1,17,17,14,0,1,0
2,0,12,9,3,27,37,25,0,2,0
2,0,12,10,8,52,68,60,0,5,0
2,0,12,11,20,121,95,91,0,8,0
2,0,12,12,20,126,111,102,0,11,0
2,0,12,13,19,152,147,118,0,16,0
2,0,12,14,21,154,110,98,0,17,0
2,0,12,15,27,149,121,70,0,18,0
2,0,12,16,16,124,100,73,0,13,0
2,0,12,17,8,74,62,57,0,14,0
2,0,12,18,3,83,78,58,0,38,0
2,0,12,19,0,0,0,0,0,0,0
2,0,13,0,0,0,0,0,0,0,0
2,0,13,1,0,0,0,0,0,0,0
2,0,13,2,0,0,0,0,0,0,0
2,0,13,3,0,0,0,0,0,0,0
2,0,13,4,0,1,0,0,0,0,0
2,0,13,5,1,2,1,2,0,0,0
2,0,13,6,2,4,6,7,0,0,0
2,0,13,7,0,7,12,5,0,1,0
2,0,13,8,3,7,15,17,0,1,0
2,0,13,9,4,21,33,32,0,3,0
2,0,13,10,2,58,83,52,0,5,0
2,0,13,11,15,117,115,111,0,12,0
2,0,13,12,22,123,130,91,0,13,0
2,0,13,13,19,144,114,114,0,19,0
2,0,13,14,25,172,132,109,0,15,0
2,0,13,15,25,144,131,90,0,19,0
2,0,13,16,17,113,111,75,0,19,0
2,0,13,17,9,70,77,60,0,24,0
2,0,13,18,3,58,64,47,0,38,0
2,0,13,19,0,0,0,0,0,0,0
2,0,14,0,0,0,0,0,0,0,0
2,0,14,1,0,0,0,0,0,0,0
2,0,14,2,0,0,0,0,0,0,0
2,0,14,3,0,0,0,1,0,0,0
2,0,14,4,0,1,0,2,0,0,0
2,0,14,5,0,2,2,0,0,0,0
2,0,14,6,0,0,5,3,0,0,0
2,0,14,7,0,10,12,2,0,2,0
2,0,14,8,2,10,17,18,0,3,0
2,0,14,9,2,21,38,31,0,1,0
2,0,14,10,7,52,54,60,0,2,0
2,0,14,11,29,120,110,91,0,9,0
2,0,14,12,16,131,111,127,0,14,0
2,0,14,13,26,167,146,96,0,17,0
2,0,14,14,23,159,143,103,0,17,0
2,0,14,15,30,152,106,77,0,27,0
2,0,14,16,14,101,105,72,0,22,0
2,0,14,17,11,83,71,50,0,17,0
2,0,14,18,7,54,53,38,0,39,0
2,0,14,19,0,0,0,0,0,0,0
2,0,15,0,0,0,0,0,0,0,0
2,0,15,1,0,0,0,0,0,0,0
2,0,15,2,0,0,0,0,0,0,0
2,0,15,3,0,2,0,0,0,0,0
2,0,15,4,0,1,1,0,0,0,0
2,0,15,5,0,1,4,0,0,0,0
2,0,15,6,2,2,3,4,0,1,0
2,0,15,7,1,8,8,7,0,2,0
2,0,15,8,2,14,21,13,0,1,0
2,0,15,9,0,20,37,35,0,0,0
2,0,15,10,6,58,66,54,0,2,0
2,0,15,11,16,131,87,83,0,9,0
2,0,15,12,13,153,118,113,0,17,0
2,0,15,13,22,160,137,116,0,23,0
2,0,15,14,25,181,138,104,0,18,0
2,0,15,15,16,132,104,75,0,18,0
2,0,15,16,19,109,91,61,0,17,0
2,0,15,17,11,82,57,48,0,19,0
2,0,15,18,4,60,51,51,0,35,0
2,0,15,19,0,0,0,0,0,0,0
2,0,16,0,0,0,0,0,0,0,0
2,0,16,1,0,0,0,0,0,0,0
2,0,16,2,0,0,0,0,0,0,0
2,0,16,3,0,0,0,0,0,0,0
2,0,16,4,0,1,1,1,0,0,0
2,0,16,5,0,7,2,2,0,0,0
2,0,16,6,0,6,9,3,0,0,0
2,0,16,7,1,7,7,7,0,2,0
2,0,16,8,0,15,18,13,0,1,0
2,0,16,9,2,30,28,35,0,1,0
2,0,16,10,8,43,57,53,0,4,0
2,0,16,11,19,140,97,84,0,12,0
2,0,16,12,16,149,125,111,0,12,0
2,0,16,13,16,162,122,131,0,15,0
2,0,16,14,17,169,153,110,0,20,0
2,0,16,15,13,144,113,82,0,19,0
2,0,16,16,8,111,90,73,0,22,0
2,0,16,17,6,94,77,38,0,19,0
2,0,16,18,6,60,66,37,0,45,0
2,0,16,19,0,0,0,0,0,0,0
2,0,17,0,0,0,0,0,0,0,0
2,0,17,1,0,0,0,0,0,0,0
2,0,17,2,0,0,0,0,0,0,0
2,0,17,3,0,1,0,0,0,0,0
2,0,17,4,0,5,1,0,0,0,0
2,0,17,5,0,3,1,1,0,0,0
2,0,17,6,0,3,4,1,0,0,0
2,0,17,7,3,11,14,11,0,0,0
2,0,17,8,0,13,23,16,0,5,0
2,0,17,9,1,31,42,28,0,2,0
2,0,17,10,4,42,71,61,0,4,0
2,0,17,11,17,132,111,98,0,12,0
2,0,17,12,19,105,132,107,0,14,0
2,0,17,13,19,170,144,122,0,23,0
2,0,17,14,29,195,156,129,0,28,0
2,0,17,15,14,106,123,78,0,11,0
2,0,17,16,14,91,93,68,0,27,0
2,0,17,17,7,63,70,63,0,20,0
2,0,17,18,11,37,51,52,0,36,0
2,0,17,19,0,0,0,0,0,0,0
2,0,18,0,0,0,0,0,0,0,0
2,0,18,1,0,0,0,0,0,0,0
2,0,18,2,0,0,0,0,0,0,0
2,0,18,3,0,1,0,0,0,0,0
2,0,18,4,1,1,1,0,0,0,0
2,0,18,5,0,5,4,3,0,1,0
2,0,18,6,2,9,5,3,0,1,0
2,0,18,7,1,9,10,16,0,1,0
2,0,18,8,2,16,19,21,0,2,0
